@relation OPENJPA_10/OPENJPA_10_testing-set.arff

@attribute ' Size' numeric
@attribute ' LOCAdded' numeric
@attribute ' LOCTouched' numeric
@attribute ' maxLOCAdded' numeric
@attribute ' averageLOCAdded' numeric
@attribute ' NR' numeric
@attribute ' Churn' numeric
@attribute ' MaxChurn' numeric
@attribute ' AverageChurn' numeric
@attribute ' nAuthors' numeric
@attribute Buggy {'true','false'}

@data
38,0,0,0,0.0,0,0,0,NaN,0,false
153,1,2,1,1.0,1,0,0,0.0,1,false
224,1,2,1,1.0,1,0,0,0.0,1,false
75,1,2,1,1.0,1,0,0,0.0,1,false
86,0,0,0,0.0,0,0,0,NaN,0,false
117,0,0,0,0.0,0,0,0,NaN,0,false
197,0,0,0,0.0,0,0,0,NaN,0,false
156,1,2,1,1.0,1,0,0,0.0,1,false
42,0,0,0,0.0,0,0,0,NaN,0,false
111,0,0,0,0.0,0,0,0,NaN,0,false
137,0,0,0,0.0,0,0,0,NaN,0,false
43,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
87,1,2,1,1.0,1,0,0,0.0,1,false
78,0,0,0,0.0,0,0,0,NaN,0,false
145,0,0,0,0.0,0,0,0,NaN,0,false
156,3,6,3,3.0,1,0,0,0.0,1,false
187,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
94,40,75,24,13.0,3,5,7,1.6666666269302368,1,true
49,0,0,0,0.0,0,0,0,NaN,0,false
87,0,0,0,0.0,0,0,0,NaN,0,false
35,0,0,0,0.0,0,0,0,NaN,0,false
215,0,0,0,0.0,0,0,0,NaN,0,false
275,0,0,0,0.0,0,0,0,NaN,0,false
80,0,0,0,0.0,0,0,0,NaN,0,false
52,0,0,0,0.0,0,0,0,NaN,0,false
207,0,0,0,0.0,0,0,0,NaN,0,true
63,0,0,0,0.0,0,0,0,NaN,0,false
55,0,0,0,0.0,0,0,0,NaN,0,false
69,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
95,0,0,0,0.0,0,0,0,NaN,0,false
88,0,0,0,0.0,0,0,0,NaN,0,true
53,0,0,0,0.0,0,0,0,NaN,0,false
74,0,0,0,0.0,0,0,0,NaN,0,true
163,2,4,2,2.0,1,0,0,0.0,1,false
61,0,0,0,0.0,0,0,0,NaN,0,false
30,0,0,0,0.0,0,0,0,NaN,0,false
67,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
83,0,0,0,0.0,0,0,0,NaN,0,false
426,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
45,0,0,0,0.0,0,0,0,NaN,0,false
161,9,9,9,9.0,1,9,9,9.0,1,true
121,0,0,0,0.0,0,0,0,NaN,0,false
58,0,0,0,0.0,0,0,0,NaN,0,false
37,0,0,0,0.0,0,0,0,NaN,0,false
58,0,0,0,0.0,0,0,0,NaN,0,false
77,0,0,0,0.0,0,0,0,NaN,0,false
31,0,0,0,0.0,0,0,0,NaN,0,false
405,3,4,3,3.0,1,2,2,2.0,1,false
123,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
648,0,0,0,0.0,0,0,0,NaN,0,false
754,642,1325,182,37.0,17,-41,94,-2.411764621734619,3,true
1143,0,0,0,0.0,0,0,0,NaN,0,true
95,0,0,0,0.0,0,0,0,NaN,0,false
71,0,0,0,0.0,0,0,0,NaN,0,false
263,1,2,1,1.0,1,0,0,0.0,1,false
35,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
72,0,0,0,0.0,0,0,0,NaN,0,false
275,4,5,4,4.0,1,3,3,3.0,1,false
495,32,37,27,16.0,2,27,25,13.5,1,true
67,0,0,0,0.0,0,0,0,NaN,0,false
103,0,0,0,0.0,0,0,0,NaN,0,false
406,37,46,14,12.0,3,28,11,9.333333015441895,3,true
47,0,0,0,0.0,0,0,0,NaN,0,false
468,0,0,0,0.0,0,0,0,NaN,0,false
948,6,12,6,6.0,1,0,0,0.0,1,false
1908,724,830,450,241.0,3,618,448,206.0,3,true
213,8,16,4,4.0,2,0,0,0.0,1,false
85,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
739,54,54,18,18.0,3,54,18,18.0,1,true
160,0,0,0,0.0,0,0,0,NaN,0,false
69,0,0,0,0.0,0,0,0,NaN,0,false
35,0,0,0,0.0,0,0,0,NaN,0,false
696,30,33,27,15.0,2,27,26,13.5,2,false
835,10,12,10,10.0,1,8,8,8.0,1,false
244,0,0,0,0.0,0,0,0,NaN,0,false
89,0,0,0,0.0,0,0,0,NaN,0,false
375,44,60,27,14.0,3,28,16,9.333333015441895,1,true
2129,64,92,20,8.0,8,36,19,4.5,5,true
46,0,0,0,0.0,0,0,0,NaN,0,false
671,6,8,6,6.0,1,4,4,4.0,1,false
202,0,0,0,0.0,0,0,0,NaN,0,false
44,0,0,0,0.0,0,0,0,NaN,0,false
91,0,0,0,0.0,0,0,0,NaN,0,false
54,0,0,0,0.0,0,0,0,NaN,0,false
80,0,0,0,0.0,0,0,0,NaN,0,false
45,0,0,0,0.0,0,0,0,NaN,0,false
93,0,0,0,0.0,0,0,0,NaN,0,false
129,0,0,0,0.0,0,0,0,NaN,0,false
194,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
30,0,0,0,0.0,0,0,0,NaN,0,false
144,0,0,0,0.0,0,0,0,NaN,0,false
73,0,0,0,0.0,0,0,0,NaN,0,false
980,21,73,7,5.0,4,-31,4,-7.75,2,false
258,6,9,6,6.0,1,3,3,3.0,1,false
53,0,0,0,0.0,0,0,0,NaN,0,false
59,0,0,0,0.0,0,0,0,NaN,0,false
93,1,1,1,1.0,1,1,1,1.0,1,false
224,5,6,5,5.0,1,4,4,4.0,1,false
212,0,0,0,0.0,0,0,0,NaN,0,false
61,0,0,0,0.0,0,0,0,NaN,0,false
49,0,0,0,0.0,0,0,0,NaN,0,false
65,20,22,13,10.0,2,18,13,9.0,1,false
314,0,0,0,0.0,0,0,0,NaN,0,true
728,59,72,20,11.0,5,46,20,9.199999809265137,1,false
494,62,63,20,15.0,4,61,20,15.25,2,false
108,0,0,0,0.0,0,0,0,NaN,0,false
58,0,0,0,0.0,0,0,0,NaN,0,false
357,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
96,0,0,0,0.0,0,0,0,NaN,0,false
47,0,0,0,0.0,0,0,0,NaN,0,false
65,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
979,211,227,71,35.0,6,195,61,32.5,2,true
69,0,0,0,0.0,0,0,0,NaN,0,false
303,19,38,19,19.0,1,0,0,0.0,1,false
763,167,412,167,167.0,1,-78,0,-78.0,1,false
480,11,11,11,11.0,1,11,11,11.0,1,false
164,0,0,0,0.0,0,0,0,NaN,0,false
84,3,3,1,1.0,3,3,1,1.0,3,false
36,0,0,0,0.0,0,0,0,NaN,0,false
264,0,0,0,0.0,0,0,0,NaN,0,false
1006,58,114,28,19.0,3,2,10,0.6666666865348816,2,true
62,0,0,0,0.0,0,0,0,NaN,0,false
65,0,0,0,0.0,0,0,0,NaN,0,false
84,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
1512,53,54,16,10.0,5,52,16,10.399999618530273,3,false
60,0,0,0,0.0,0,0,0,NaN,0,false
33,0,0,0,0.0,0,0,0,NaN,0,false
43,0,0,0,0.0,0,0,0,NaN,0,false
103,7,14,7,7.0,1,0,0,0.0,1,false
47,0,0,0,0.0,0,0,0,NaN,0,false
91,9,17,9,9.0,1,1,1,1.0,1,false
416,0,0,0,0.0,0,0,0,NaN,0,false
437,0,0,0,0.0,0,0,0,NaN,0,false
95,0,0,0,0.0,0,0,0,NaN,0,false
391,83,84,28,16.0,5,82,28,16.399999618530273,3,false
152,0,0,0,0.0,0,0,0,NaN,0,false
423,0,0,0,0.0,0,0,0,NaN,0,false
295,1,1,1,1.0,1,1,1,1.0,1,false
39,0,0,0,0.0,0,0,0,NaN,0,false
74,0,0,0,0.0,0,0,0,NaN,0,false
87,3,6,2,1.0,2,0,0,0.0,1,false
82,0,0,0,0.0,0,0,0,NaN,0,false
106,13,36,10,3.0,4,-10,0,-2.5,2,true
92,0,0,0,0.0,0,0,0,NaN,0,false
215,1,2,1,1.0,1,0,0,0.0,1,false
61,0,0,0,0.0,0,0,0,NaN,0,false
112,0,0,0,0.0,0,0,0,NaN,0,false
300,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
71,0,0,0,0.0,0,0,0,NaN,0,false
129,0,0,0,0.0,0,0,0,NaN,0,false
53,0,0,0,0.0,0,0,0,NaN,0,false
80,0,0,0,0.0,0,0,0,NaN,0,false
145,0,0,0,0.0,0,0,0,NaN,0,false
55,0,0,0,0.0,0,0,0,NaN,0,false
78,0,0,0,0.0,0,0,0,NaN,0,false
60,0,0,0,0.0,0,0,0,NaN,0,false
168,86,93,84,43.0,2,79,79,39.5,2,true
104,0,0,0,0.0,0,0,0,NaN,0,false
85,0,0,0,0.0,0,0,0,NaN,0,false
63,0,0,0,0.0,0,0,0,NaN,0,false
86,0,0,0,0.0,0,0,0,NaN,0,false
90,0,0,0,0.0,0,0,0,NaN,0,false
207,1,2,1,1.0,1,0,0,0.0,1,false
199,2,5,2,2.0,1,-1,0,-1.0,1,false
90,0,0,0,0.0,0,0,0,NaN,0,false
101,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
187,0,0,0,0.0,0,0,0,NaN,0,true
40,0,0,0,0.0,0,0,0,NaN,0,false
64,0,0,0,0.0,0,0,0,NaN,0,false
62,0,0,0,0.0,0,0,0,NaN,0,false
50,0,0,0,0.0,0,0,0,NaN,0,false
61,0,0,0,0.0,0,0,0,NaN,0,false
89,0,0,0,0.0,0,0,0,NaN,0,false
1850,100,126,33,12.0,8,74,30,9.25,4,true
888,0,0,0,0.0,0,0,0,NaN,0,true
70,0,0,0,0.0,0,0,0,NaN,0,false
116,0,0,0,0.0,0,0,0,NaN,0,false
227,54,54,18,18.0,3,54,18,18.0,1,false
36,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
103,1,2,1,1.0,1,0,0,0.0,1,false
210,2,4,2,2.0,1,0,0,0.0,1,false
61,0,0,0,0.0,0,0,0,NaN,0,false
94,0,0,0,0.0,0,0,0,NaN,0,false
55,2,4,2,2.0,1,0,0,0.0,1,false
54,0,0,0,0.0,0,0,0,NaN,0,false
46,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
60,69,74,60,34.0,2,64,60,32.0,1,true
51,0,0,0,0.0,0,0,0,NaN,0,false
148,12,18,8,4.0,3,6,8,2.0,2,false
96,0,0,0,0.0,0,0,0,NaN,0,false
84,0,0,0,0.0,0,0,0,NaN,0,false
202,0,0,0,0.0,0,0,0,NaN,0,true
47,0,0,0,0.0,0,0,0,NaN,0,false
1529,68,78,22,13.0,5,58,22,11.600000381469727,1,false
284,0,0,0,0.0,0,0,0,NaN,0,false
49,0,0,0,0.0,0,0,0,NaN,0,false
74,0,0,0,0.0,0,0,0,NaN,0,false
76,15,15,15,15.0,1,15,15,15.0,1,false
228,0,0,0,0.0,0,0,0,NaN,0,false
163,20,20,6,5.0,4,20,6,5.0,1,false
46,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
202,0,0,0,0.0,0,0,0,NaN,0,false
626,0,21,0,0.0,1,-21,0,-21.0,1,false
622,36,68,34,18.0,2,4,4,2.0,1,false
83,0,0,0,0.0,0,0,0,NaN,0,false
89,2,5,2,2.0,1,-1,0,-1.0,1,false
4758,101,172,20,7.0,14,30,19,2.142857074737549,5,true
66,0,0,0,0.0,0,0,0,NaN,0,false
76,0,0,0,0.0,0,0,0,NaN,0,false
87,0,0,0,0.0,0,0,0,NaN,0,false
241,0,0,0,0.0,0,0,0,NaN,0,true
91,0,0,0,0.0,0,0,0,NaN,0,false
1719,113,168,26,10.0,11,58,26,5.2727274894714355,4,true
31,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
1383,204,282,59,15.0,13,126,59,9.692307472229004,4,true
58,1,2,1,1.0,1,0,0,0.0,1,false
83,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
279,8,16,8,8.0,1,0,0,0.0,1,false
76,0,0,0,0.0,0,0,0,NaN,0,false
287,0,0,0,0.0,0,0,0,NaN,0,false
1765,249,585,77,17.0,14,-87,76,-6.214285850524902,3,true
438,0,0,0,0.0,0,0,0,NaN,0,false
881,36,65,11,6.0,6,7,3,1.1666666269302368,1,false
344,169,264,103,42.0,4,74,46,18.5,1,true
95,0,0,0,0.0,0,0,0,NaN,0,false
69,0,0,0,0.0,0,0,0,NaN,0,false
167,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
45,0,0,0,0.0,0,0,0,NaN,0,false
550,2,6,1,1.0,2,-2,0,-1.0,1,true
464,3,6,3,3.0,1,0,0,0.0,1,true
51,1,1,1,1.0,1,1,1,1.0,1,false
62,0,0,0,0.0,0,0,0,NaN,0,false
67,0,0,0,0.0,0,0,0,NaN,0,false
149,0,0,0,0.0,0,0,0,NaN,0,false
153,19,27,19,19.0,1,11,11,11.0,1,true
61,0,0,0,0.0,0,0,0,NaN,0,false
99,0,0,0,0.0,0,0,0,NaN,0,false
103,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
170,0,0,0,0.0,0,0,0,NaN,0,false
43,0,0,0,0.0,0,0,0,NaN,0,false
97,2,2,1,1.0,2,2,1,1.0,1,false
39,0,0,0,0.0,0,0,0,NaN,0,false
112,0,0,0,0.0,0,0,0,NaN,0,false
47,0,0,0,0.0,0,0,0,NaN,0,false
94,0,0,0,0.0,0,0,0,NaN,0,false
111,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
115,32,34,16,16.0,2,30,15,15.0,1,false
82,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
744,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
860,28,34,6,4.0,6,22,5,3.6666667461395264,3,false
512,0,0,0,0.0,0,0,0,NaN,0,true
123,3,6,1,1.0,3,0,0,0.0,1,true
250,7,14,4,2.0,3,0,3,0.0,2,false
290,0,0,0,0.0,0,0,0,NaN,0,false
79,0,0,0,0.0,0,0,0,NaN,0,false
835,4,4,4,4.0,1,4,4,4.0,1,true
173,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
503,30,36,8,7.0,4,24,8,6.0,2,true
154,0,0,0,0.0,0,0,0,NaN,0,false
743,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
129,1,1,1,1.0,1,1,1,1.0,1,false
70,0,0,0,0.0,0,0,0,NaN,0,false
418,63,114,21,21.0,3,12,4,4.0,1,false
35,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
268,0,0,0,0.0,0,0,0,NaN,0,true
78,0,0,0,0.0,0,0,0,NaN,0,false
166,2,3,2,2.0,1,1,1,1.0,1,false
2167,4341,8666,2151,434.0,10,16,11,1.600000023841858,3,true
79,0,0,0,0.0,0,0,0,NaN,0,false
84,0,0,0,0.0,0,0,0,NaN,0,false
46,0,0,0,0.0,0,0,0,NaN,0,false
960,26,38,15,8.0,3,14,13,4.666666507720947,1,true
72,0,0,0,0.0,0,0,0,NaN,0,false
76,5,9,5,2.0,2,1,5,0.5,1,true
302,124,160,31,31.0,4,88,22,22.0,1,false
68,4,8,4,4.0,1,0,0,0.0,1,false
70,1,2,1,1.0,1,0,0,0.0,1,false
75,0,0,0,0.0,0,0,0,NaN,0,false
199,0,0,0,0.0,0,0,0,NaN,0,false
58,0,0,0,0.0,0,0,0,NaN,0,false
898,3,6,1,1.0,3,0,0,0.0,1,true
122,0,0,0,0.0,0,0,0,NaN,0,false
33,0,0,0,0.0,0,0,0,NaN,0,false
269,0,0,0,0.0,0,0,0,NaN,0,false
47,0,0,0,0.0,0,0,0,NaN,0,false
67,33,33,11,11.0,3,33,11,11.0,1,false
315,53,71,27,17.0,3,35,18,11.666666984558105,1,true
199,0,0,0,0.0,0,0,0,NaN,0,false
35,0,0,0,0.0,0,0,0,NaN,0,false
209,3,7,3,3.0,1,-1,0,-1.0,1,false
122,0,0,0,0.0,0,0,0,NaN,0,false
368,16,29,13,4.0,4,3,3,0.75,2,false
169,0,0,0,0.0,0,0,0,NaN,0,false
105,30,78,27,6.0,5,-18,27,-3.5999999046325684,4,true
132,0,0,0,0.0,0,0,0,NaN,0,false
591,5,10,5,5.0,1,0,0,0.0,1,false
152,0,0,0,0.0,0,0,0,NaN,0,false
36,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
69,0,0,0,0.0,0,0,0,NaN,0,false
416,117,150,36,16.0,7,84,36,12.0,2,false
70,0,0,0,0.0,0,0,0,NaN,0,false
58,0,0,0,0.0,0,0,0,NaN,0,false
319,0,0,0,0.0,0,0,0,NaN,0,false
85,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
126,0,0,0,0.0,0,0,0,NaN,0,false
60,0,0,0,0.0,0,0,0,NaN,0,false
90,0,0,0,0.0,0,0,0,NaN,0,false
104,0,0,0,0.0,0,0,0,NaN,0,false
65,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
107,0,0,0,0.0,0,0,0,NaN,0,false
202,17,36,11,8.0,2,-2,0,-1.0,1,false
117,0,0,0,0.0,0,0,0,NaN,0,false
4564,179,273,62,16.0,11,85,33,7.7272725105285645,5,true
89,0,0,0,0.0,0,0,0,NaN,0,false
47,0,0,0,0.0,0,0,0,NaN,0,false
220,0,0,0,0.0,0,0,0,NaN,0,false
60,0,0,0,0.0,0,0,0,NaN,0,false
43,0,0,0,0.0,0,0,0,NaN,0,false
67,0,0,0,0.0,0,0,0,NaN,0,false
27,0,0,0,0.0,0,0,0,NaN,0,false
65,0,0,0,0.0,0,0,0,NaN,0,false
436,0,0,0,0.0,0,0,0,NaN,0,false
120,0,0,0,0.0,0,0,0,NaN,0,false
185,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
282,0,0,0,0.0,0,0,0,NaN,0,false
52,1,2,1,1.0,1,0,0,0.0,1,false
49,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
65,0,0,0,0.0,0,0,0,NaN,0,false
358,0,0,0,0.0,0,0,0,NaN,0,false
65,0,0,0,0.0,0,0,0,NaN,0,false
388,0,0,0,0.0,0,0,0,NaN,0,false
54,0,0,0,0.0,0,0,0,NaN,0,false
110,0,0,0,0.0,0,0,0,NaN,0,false
121,0,0,0,0.0,0,0,0,NaN,0,false
512,0,0,0,0.0,0,0,0,NaN,0,true
288,0,0,0,0.0,0,0,0,NaN,0,false
71,0,0,0,0.0,0,0,0,NaN,0,false
136,0,0,0,0.0,0,0,0,NaN,0,false
342,47,53,19,11.0,4,41,19,10.25,2,true
46,0,0,0,0.0,0,0,0,NaN,0,false
68,1,2,1,1.0,1,0,0,0.0,1,false
232,3,6,3,3.0,1,0,0,0.0,1,false
38,0,0,0,0.0,0,0,0,NaN,0,false
43,0,0,0,0.0,0,0,0,NaN,0,false
44,0,0,0,0.0,0,0,0,NaN,0,false
158,1,2,1,1.0,1,0,0,0.0,1,false
31,0,0,0,0.0,0,0,0,NaN,0,false
72,0,0,0,0.0,0,0,0,NaN,0,false
410,51,51,21,12.0,4,51,21,12.75,1,false
93,0,0,0,0.0,0,0,0,NaN,0,false
52,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
73,0,0,0,0.0,0,0,0,NaN,0,false
95,0,0,0,0.0,0,0,0,NaN,0,false
941,0,0,0,0.0,0,0,0,NaN,0,false
51,0,0,0,0.0,0,0,0,NaN,0,false
52,2,2,2,2.0,1,2,2,2.0,1,false
149,57,57,19,19.0,3,57,19,19.0,1,false
1077,0,0,0,0.0,0,0,0,NaN,0,false
1662,14,26,14,14.0,1,2,2,2.0,1,false
87,0,0,0,0.0,0,0,0,NaN,0,false
404,118,150,100,39.0,3,86,82,28.66666603088379,3,true
42,0,0,0,0.0,0,0,0,NaN,0,false
83,0,0,0,0.0,0,0,0,NaN,0,false
83,0,0,0,0.0,0,0,0,NaN,0,false
97,0,0,0,0.0,0,0,0,NaN,0,false
302,9,11,9,9.0,1,7,7,7.0,1,false
116,0,0,0,0.0,0,0,0,NaN,0,false
167,0,0,0,0.0,0,0,0,NaN,0,false
262,0,0,0,0.0,0,0,0,NaN,0,false
64,0,0,0,0.0,0,0,0,NaN,0,false
398,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
221,0,0,0,0.0,0,0,0,NaN,0,false
31,47,47,25,23.0,2,47,25,23.5,1,false
41,0,0,0,0.0,0,0,0,NaN,0,false
41,0,0,0,0.0,0,0,0,NaN,0,false
75,0,0,0,0.0,0,0,0,NaN,0,false
78,0,0,0,0.0,0,0,0,NaN,0,false
107,0,0,0,0.0,0,0,0,NaN,0,false
325,0,0,0,0.0,0,0,0,NaN,0,false
32,0,0,0,0.0,0,0,0,NaN,0,false
1464,77,79,17,15.0,5,75,17,15.0,2,true
82,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
59,0,0,0,0.0,0,0,0,NaN,0,false
47,0,0,0,0.0,0,0,0,NaN,0,false
115,0,0,0,0.0,0,0,0,NaN,0,false
391,2,4,2,2.0,1,0,0,0.0,1,false
409,0,0,0,0.0,0,0,0,NaN,0,false
1775,211,223,93,35.0,6,199,84,33.16666793823242,1,false
92,0,0,0,0.0,0,0,0,NaN,0,false
160,0,0,0,0.0,0,0,0,NaN,0,false
43,0,0,0,0.0,0,0,0,NaN,0,false
219,0,0,0,0.0,0,0,0,NaN,0,false
140,0,0,0,0.0,0,0,0,NaN,0,true
30,0,0,0,0.0,0,0,0,NaN,0,false
111,0,0,0,0.0,0,0,0,NaN,0,false
48,0,0,0,0.0,0,0,0,NaN,0,false
618,39,39,13,13.0,3,39,13,13.0,1,false
247,0,0,0,0.0,0,0,0,NaN,0,false
79,6,7,6,6.0,1,5,5,5.0,1,false
361,27,55,25,13.0,2,-1,0,-0.5,1,false
202,0,0,0,0.0,0,0,0,NaN,0,false
42,0,0,0,0.0,0,0,0,NaN,0,false
43,4,4,4,4.0,1,4,4,4.0,1,false
70,0,0,0,0.0,0,0,0,NaN,0,false
133,5,5,5,5.0,1,5,5,5.0,1,false
131,25,28,23,12.0,2,22,22,11.0,2,false
56,0,0,0,0.0,0,0,0,NaN,0,false
71,0,0,0,0.0,0,0,0,NaN,0,false
54,0,0,0,0.0,0,0,0,NaN,0,false
86,0,0,0,0.0,0,0,0,NaN,0,false
721,36,54,16,12.0,3,18,16,6.0,2,true
481,0,0,0,0.0,0,0,0,NaN,0,false
59,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
255,0,0,0,0.0,0,0,0,NaN,0,false
474,25,44,11,8.0,3,6,5,2.0,2,true
56,0,0,0,0.0,0,0,0,NaN,0,false
272,3,6,3,3.0,1,0,0,0.0,1,false
312,3,6,3,3.0,1,0,0,0.0,1,false
45,0,0,0,0.0,0,0,0,NaN,0,false
120,1,2,1,1.0,1,0,0,0.0,1,false
45,0,0,0,0.0,0,0,0,NaN,0,false
253,0,0,0,0.0,0,0,0,NaN,0,false
63,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
751,32,76,14,6.0,5,-12,13,-2.4000000953674316,1,true
111,0,0,0,0.0,0,0,0,NaN,0,false
1462,77,85,22,12.0,6,69,22,11.5,1,true
155,0,0,0,0.0,0,0,0,NaN,0,true
140,0,0,0,0.0,0,0,0,NaN,0,false
28,0,0,0,0.0,0,0,0,NaN,0,false
46,0,0,0,0.0,0,0,0,NaN,0,false
386,101,132,29,14.0,7,70,21,10.0,3,false
50,3,6,3,3.0,1,0,0,0.0,1,false
51,0,0,0,0.0,0,0,0,NaN,0,true
69,0,0,0,0.0,0,0,0,NaN,0,false
55,0,0,0,0.0,0,0,0,NaN,0,false
127,0,0,0,0.0,0,0,0,NaN,0,false
2217,3,6,3,3.0,1,0,0,0.0,1,false
74,74,74,74,74.0,1,74,74,74.0,1,false
160,2,4,2,2.0,1,0,0,0.0,1,false
70,0,0,0,0.0,0,0,0,NaN,0,false
303,27,27,9,9.0,3,27,9,9.0,1,true
73,0,0,0,0.0,0,0,0,NaN,0,false
207,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
69,0,0,0,0.0,0,0,0,NaN,0,false
272,0,0,0,0.0,0,0,0,NaN,0,false
1126,0,0,0,0.0,0,0,0,NaN,0,false
46,0,0,0,0.0,0,0,0,NaN,0,false
387,2,4,2,2.0,1,0,0,0.0,1,true
43,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
209,2,4,2,2.0,1,0,0,0.0,1,false
86,0,0,0,0.0,0,0,0,NaN,0,false
55,0,0,0,0.0,0,0,0,NaN,0,false
156,0,0,0,0.0,0,0,0,NaN,0,false
57,0,0,0,0.0,0,0,0,NaN,0,false
609,52,60,45,26.0,2,44,44,22.0,2,true
162,0,0,0,0.0,0,0,0,NaN,0,false
115,0,0,0,0.0,0,0,0,NaN,0,false
78,0,0,0,0.0,0,0,0,NaN,0,false
664,3,6,3,3.0,1,0,0,0.0,1,false
134,0,0,0,0.0,0,0,0,NaN,0,false
37,0,0,0,0.0,0,0,0,NaN,0,false
3135,243,500,53,20.0,12,-14,27,-1.1666666269302368,3,true
130,0,0,0,0.0,0,0,0,NaN,0,false
246,9,13,9,9.0,1,5,5,5.0,1,false
58,0,0,0,0.0,0,0,0,NaN,0,false
40,0,0,0,0.0,0,0,0,NaN,0,false
151,0,0,0,0.0,0,0,0,NaN,0,true
39,0,0,0,0.0,0,0,0,NaN,0,false
193,1,2,1,1.0,1,0,0,0.0,1,false
43,0,0,0,0.0,0,0,0,NaN,0,false
92,0,0,0,0.0,0,0,0,NaN,0,true
38,0,0,0,0.0,0,0,0,NaN,0,false
59,0,0,0,0.0,0,0,0,NaN,0,false
39,0,0,0,0.0,0,0,0,NaN,0,false
94,0,0,0,0.0,0,0,0,NaN,0,false
198,0,0,0,0.0,0,0,0,NaN,0,false
68,0,0,0,0.0,0,0,0,NaN,0,false
38,0,0,0,0.0,0,0,0,NaN,0,false
51,0,0,0,0.0,0,0,0,NaN,0,false
723,13,41,5,3.0,4,-15,5,-3.75,2,false
82,0,0,0,0.0,0,0,0,NaN,0,false
525,17,34,9,8.0,2,0,0,0.0,1,false
456,4,5,3,2.0,2,3,3,1.5,2,false
